sourceID,sourceType,sourceLocation,destinationServiceType,destinationLocation,accessedNodeType,operation,value,timestamp,normality
18,2,5,3,5,4,1,0,6067,7
4,0,5,0,5,1,3,13,39607,7
73,4,18,4,18,8,3,5853,14865,7
2,0,7,0,7,1,1,13,14724,7
26,2,16,4,16,8,1,2281,20528,7
1,0,6,0,6,2,1,8037,2210,7
13,6,5,7,9,2,1,8037,27154,0
81,7,0,0,6,1,3,12,34123,7
22,2,11,3,11,4,1,1,18872,7
78,4,7,4,7,8,3,520,29135,7
81,7,0,0,6,1,3,1,9321,7
0,0,6,0,6,2,1,8037,19186,7
24,2,14,3,14,4,1,0,8866,7
16,2,8,3,8,4,1,0,40811,7
71,4,16,4,16,8,3,3596,37011,7
71,4,16,4,16,8,3,5632,2744,7
21,2,3,3,3,4,1,1,43951,7
15,2,2,3,2,4,1,1,4131,7
71,4,16,4,16,8,3,4281,38781,7
82,7,10,0,10,1,3,0,2693,7
19,2,1,3,1,4,1,0,7743,7
3,0,10,0,10,1,1,9,7779,7
34,2,6,4,6,8,1,727,25930,7
28,2,18,3,18,4,1,0,18024,7
65,4,9,4,9,8,3,4750,34504,7
15,2,2,4,2,8,1,3746,37745,7
70,4,15,4,15,8,3,1760,6313,7
1,0,6,0,6,1,1,1,24143,7
2,0,7,0,7,2,1,8037,37456,7
5,0,5,0,5,1,3,9,7845,7
82,7,10,0,10,2,1,8037,28210,7
4,0,5,0,5,1,1,2,12703,7
23,2,13,3,13,4,1,1,30914,7
23,2,13,3,13,4,1,0,10594,7
23,2,13,4,13,8,1,4943,36777,7
68,4,13,4,13,8,3,5202,17458,7
31,2,12,3,12,4,1,1,2432,7
28,2,18,3,18,4,1,1,904,7
5,0,5,0,5,2,1,8037,6797,7
65,4,9,4,9,8,3,422,17674,7
31,2,12,4,12,8,1,3177,42118,7
34,2,6,3,6,4,1,1,35864,7
78,4,7,4,7,8,3,7517,17113,7
0,0,6,0,6,1,1,7,34167,7
20,2,9,4,9,8,1,160,22025,7
0,0,6,0,6,1,1,13,2374,7
32,2,4,3,4,4,1,1,16438,7
67,4,11,4,11,8,3,7651,33524,7
15,2,2,3,2,4,1,0,41719,7
66,4,3,4,3,8,3,2516,45803,7
5,0,5,0,5,1,1,11,5313,7
22,2,11,4,11,8,1,1697,22646,7
63,4,10,4,10,8,3,5137,37723,7
81,7,0,0,6,1,1,6,11357,7
18,2,5,3,5,4,1,0,3541,7
67,4,11,4,11,8,3,523,14741,7
31,2,12,4,12,8,1,1750,33612,7
24,2,14,3,14,4,1,1,18046,7
13,6,5,7,9,2,1,8037,27194,0
3,0,10,0,10,2,1,8037,5435,7
32,2,4,3,4,4,1,1,22379,7
15,2,2,3,2,4,1,0,29175,7
3,0,10,0,10,1,1,1,23797,7
25,2,15,3,15,4,1,0,2733,7
24,2,14,3,14,4,1,0,4086,7
78,4,7,4,7,8,3,3771,17750,7
76,4,12,4,12,8,3,6596,38446,7
16,2,8,3,8,4,1,1,32294,7
81,7,0,0,6,1,1,4,36200,7
1,0,6,0,6,1,1,12,24010,7
27,2,17,4,17,8,1,4666,42554,7
81,7,0,0,6,1,1,13,16904,7
70,4,15,4,15,8,3,5611,5581,7
81,7,0,0,6,2,1,8037,33323,7
78,4,7,4,7,8,3,5794,31101,7
3,0,10,0,10,1,1,4,3025,7
65,4,9,4,9,8,3,3762,39042,7
83,7,9,0,5,1,3,6,29111,7
2,0,7,0,7,2,1,8037,14331,7
76,4,12,4,12,8,3,3495,30267,7
1,0,6,0,6,2,1,8037,10054,7
78,4,7,4,7,8,3,2884,8301,7
3,0,10,0,10,1,1,7,28742,7
4,0,5,0,5,1,3,10,10986,7
4,0,5,0,5,2,3,8037,26044,7
30,2,20,4,20,8,1,2378,20730,7
2,0,7,0,7,1,1,13,26804,7
31,2,12,4,12,8,1,6328,32340,7
80,4,0,4,0,8,3,6450,6051,7
1,0,6,0,6,1,1,1,20324,7
76,4,12,4,12,8,3,7312,36582,7
78,4,7,4,7,8,3,4488,12508,7
83,7,9,0,5,2,1,8037,24210,7
0,0,6,0,6,1,1,7,6425,7
20,2,9,3,9,4,3,1,4932,3
76,4,12,4,12,8,3,5933,20724,7
82,7,10,0,10,2,1,8037,12889,7
17,2,10,3,10,4,1,1,8600,7
33,2,7,3,7,4,1,1,3599,7
83,7,9,0,5,1,1,11,31217,7
31,2,12,3,12,4,1,0,12183,7
34,2,6,3,6,4,1,1,30988,7
1,0,6,0,6,2,1,8037,20292,7
30,2,20,3,20,4,1,1,22741,7
2,0,7,0,7,2,1,8037,12078,7
82,7,10,0,10,1,1,4,21107,7
72,4,17,2,17,4,1,0,32588,4
32,2,4,3,4,4,1,0,18340,7
69,4,14,4,14,8,3,3331,27913,7
0,0,6,0,6,1,1,0,6109,7
16,2,8,3,8,4,1,0,43467,7
76,4,12,4,12,8,3,236,18769,7
3,0,10,0,10,1,1,9,45909,7
30,2,20,4,20,8,1,6909,41424,7
22,2,11,4,11,8,1,1424,21476,7
62,4,8,4,8,8,3,6324,17773,7
81,7,0,0,6,1,1,13,23112,7
78,4,7,4,7,8,3,3442,8256,7
17,2,10,3,10,4,1,0,40814,7
5,0,5,0,5,2,1,8037,17623,7
62,4,8,4,8,8,3,4997,18994,7
83,7,9,0,5,1,1,7,7669,7
66,4,3,4,3,8,3,3972,13347,7
80,4,0,4,0,8,3,1805,19183,7
17,2,10,3,10,4,1,0,42192,7
28,2,18,4,18,8,1,2950,35669,7
81,7,0,0,6,1,1,4,15378,7
70,4,15,4,15,8,3,197,4855,7
18,2,5,3,5,4,1,0,23425,7
73,4,18,4,18,8,3,7129,26640,7
0,0,6,0,6,1,1,13,13423,7
66,4,3,4,3,8,3,141,1446,7
28,2,18,3,18,4,1,0,41871,7
61,4,2,4,2,8,3,4259,22305,7
19,2,1,4,1,8,1,5931,39830,7
3,0,10,0,10,1,1,2,9005,7
83,7,9,0,5,2,1,8037,40773,7
81,7,0,0,6,1,1,4,29647,7
0,0,6,0,6,1,1,13,4764,7
22,2,11,3,11,4,1,0,14415,7
20,2,9,3,9,4,1,0,8035,7
16,2,8,4,8,8,1,1244,42635,7
3,0,10,0,10,1,3,2,10140,7
81,7,0,0,6,1,1,9,8877,7
66,4,3,4,3,8,3,5118,21226,7
66,4,3,4,3,8,3,3642,39601,7
1,0,6,0,6,1,1,6,21376,7
1,0,6,0,6,1,1,13,7307,7
17,2,10,4,10,8,1,6687,37316,7
83,7,9,0,5,1,1,6,33015,7
74,4,19,4,19,8,3,1191,38842,7
61,4,2,4,2,8,3,2404,17505,7
31,2,12,3,12,4,1,0,10820,7
35,2,0,3,0,4,1,0,40223,7
70,4,15,4,15,8,3,6017,7576,7
32,2,4,4,4,8,1,6496,28872,7
11,6,2,4,3,8,3,0,18157,3
28,2,18,3,18,4,1,0,37092,7
3,0,10,0,10,2,1,8037,6013,7
29,2,19,4,19,8,1,4318,45622,7
1,0,6,0,6,1,1,12,36744,7
4,0,5,0,5,2,1,8037,23384,7
62,4,8,4,8,8,3,4148,9215,7
29,2,19,4,19,8,1,119,28811,7
17,2,10,3,10,4,1,0,3660,7
62,4,8,4,8,8,3,1023,36450,7
27,2,17,3,17,4,1,1,9479,7
15,2,2,3,2,4,1,0,29689,7
62,4,8,4,8,8,3,2466,34357,7
73,4,18,4,18,8,3,1141,38045,7
17,2,10,3,10,4,1,0,1645,7
29,2,19,3,19,4,1,1,7270,7
70,4,15,4,15,8,3,5393,11602,7
64,4,1,4,1,8,3,2161,15804,7
74,4,19,4,19,8,3,6719,22123,7
65,4,9,4,9,8,3,3879,15779,7
0,0,6,0,6,1,1,12,28582,7
0,0,6,0,6,2,1,8037,10613,7
81,7,0,0,6,2,3,8037,8519,7
68,4,13,4,13,8,3,5238,23151,7
68,4,13,4,13,8,3,1968,25692,7
83,7,9,0,5,1,1,10,34007,7
20,2,9,4,9,8,1,5786,36282,7
77,4,4,4,4,8,3,51,44524,7
71,4,16,4,16,8,3,5057,41109,7
1,0,6,0,6,1,3,6,8261,7
23,2,13,4,13,8,1,3037,45603,7
30,2,20,4,20,8,1,5183,29312,7
21,2,3,3,3,4,1,1,9159,7
16,2,8,3,8,4,1,1,45452,7
32,2,4,3,4,4,1,1,12684,7
13,6,5,7,9,2,1,8037,27245,0
78,4,7,4,7,8,3,6741,44777,7
82,7,10,0,10,1,1,10,10559,7
33,2,7,3,7,4,1,0,517,7
62,4,8,4,8,8,3,56,30571,7
27,2,17,3,17,4,1,0,20403,7
13,6,5,7,9,2,1,8037,27136,0
68,4,13,4,13,8,3,7069,11404,7
81,7,0,0,6,2,1,8037,21284,7
71,4,16,4,16,8,3,2548,20738,7
26,2,16,3,16,4,1,0,17538,7
33,2,7,4,7,8,1,3045,23281,7
81,7,0,0,6,1,3,12,11597,7
18,2,5,3,5,4,1,0,24084,7
28,2,18,3,18,4,1,1,15220,7
3,0,10,0,10,2,1,8037,27453,7
68,4,13,4,13,8,3,4221,37644,7
0,0,6,0,6,1,1,6,1373,7
33,2,7,4,7,8,1,2741,30712,7
13,6,5,7,9,2,1,8037,27276,0
82,7,10,0,10,2,1,8037,22337,7
19,2,1,3,1,4,1,1,43229,7
13,6,5,7,9,2,1,8037,27190,0
27,2,17,3,17,4,1,1,31096,7
76,4,12,4,12,8,3,7481,32253,7
81,7,0,0,6,1,1,2,41780,7
61,4,2,4,2,8,3,930,31335,7
70,4,15,4,15,8,3,2168,22398,7
34,2,6,3,6,4,1,0,7458,7
81,7,0,0,6,2,3,8037,1428,7
30,2,20,3,20,4,1,1,44211,7
77,4,4,4,4,8,3,649,9573,7
17,2,10,3,10,4,1,0,36846,7
17,2,10,3,10,4,1,0,42003,7
82,7,10,0,10,1,1,7,34994,7
65,4,9,4,9,8,3,3368,31905,7
72,4,17,4,17,8,3,6332,30596,7
82,7,10,0,10,2,1,8037,8529,7
34,2,6,3,6,4,1,1,14885,7
1,0,6,0,6,1,1,1,45583,7
66,4,3,4,3,8,3,6929,10983,7
1,0,6,0,6,1,1,10,21483,7
0,0,6,0,6,1,1,10,11376,7
74,4,19,4,19,8,3,164,489,7
74,4,19,4,19,8,3,1613,29980,7
35,2,0,3,0,4,1,1,10639,7
81,7,0,0,6,1,1,1,30074,7
63,4,10,4,10,8,3,5054,15302,7
25,2,15,3,15,4,1,0,37707,7
16,2,8,3,8,4,1,0,447,7
29,2,19,4,19,8,1,3680,43539,7
81,7,0,0,6,1,3,0,2932,7
22,2,11,4,11,8,1,5347,25126,7
4,0,5,0,5,2,1,8037,6533,7
18,2,5,3,5,4,1,1,30275,7
18,2,5,3,5,4,1,1,11969,7
31,2,12,4,12,8,1,6662,30241,7
4,0,5,0,5,2,3,8037,38088,7
0,0,6,0,6,1,3,9,9778,7
82,7,10,0,10,1,1,1,9376,7
0,0,6,0,6,1,1,6,20984,7
62,4,8,4,8,8,3,5982,28504,7
29,2,19,4,19,8,1,6949,33032,7
72,4,17,4,17,8,3,3437,1552,7
5,0,5,0,5,1,1,7,7658,7
17,2,10,3,10,4,1,1,36409,7
26,2,16,3,16,4,1,1,16567,7
78,4,7,4,7,8,3,7498,26557,7
83,7,9,0,5,1,1,12,26704,7
21,2,3,3,3,4,1,1,43682,7
82,7,10,0,10,1,1,11,27904,7
83,7,9,0,5,1,1,12,5294,7
67,4,11,4,11,8,3,7669,42252,7
16,2,8,4,8,8,1,5930,45241,7
65,4,9,4,9,8,3,784,8079,7
17,2,10,3,10,4,1,0,12873,7
27,2,17,3,17,4,1,0,2243,7
23,2,13,3,13,4,1,1,36422,7
0,0,6,0,6,1,3,2,36253,7
17,2,10,4,10,8,1,5403,45313,7
31,2,12,3,12,4,1,0,2959,7
79,4,6,4,6,8,3,5555,11667,7
21,2,3,3,3,4,1,1,45828,7
29,2,19,3,19,4,1,1,44056,7
21,2,3,4,3,8,1,4674,43683,7
11,6,4,4,0,8,1,3035,39508,0
74,4,19,4,19,8,3,1652,2130,7
29,2,19,3,19,4,1,0,12257,7
26,2,16,4,16,8,1,6357,38898,7
30,2,20,3,20,4,1,1,44156,7
70,4,15,4,15,8,3,4590,19595,7
5,0,5,0,5,1,3,11,41663,7
15,2,2,4,2,8,1,6337,39193,7
28,2,18,4,18,8,1,5911,28159,7
2,0,7,0,7,1,1,13,4202,7
83,7,9,0,5,1,3,1,2360,7
74,4,19,4,19,8,3,4565,43911,7
81,7,0,0,6,2,1,8037,35931,7
15,2,2,3,2,4,1,0,619,7
81,7,0,0,6,2,3,8037,15716,7
35,2,0,3,0,4,1,0,22554,7
17,2,10,3,10,4,1,0,13640,7
26,2,16,4,16,8,1,1609,44417,7
83,7,9,0,5,2,1,8037,39190,7
35,2,0,3,0,4,1,1,9924,7
5,0,5,0,5,1,1,11,19710,7
81,7,0,0,6,1,1,10,1838,7
33,2,7,3,7,4,1,0,41541,7
1,0,6,0,6,1,1,2,1205,7
31,2,12,4,12,8,1,2809,38550,7
5,0,5,0,5,2,1,8037,7879,7
30,2,20,3,20,4,1,0,23914,7
23,2,13,4,13,8,1,3771,23665,7
34,2,6,3,6,4,1,1,37120,7
15,2,2,3,2,4,1,0,25361,7
1,0,6,0,6,1,1,1,10238,7
0,0,6,0,6,2,1,8037,28211,7
28,2,18,3,18,4,1,0,24999,7
23,2,13,3,13,4,1,1,31452,7
75,4,20,4,20,8,3,7254,43685,7
80,4,0,4,0,8,3,802,37730,7
33,2,7,4,7,8,1,2300,45339,7
25,2,15,4,15,8,1,1367,35056,7
83,7,9,0,5,2,1,8037,21532,7
82,7,10,0,10,1,1,13,32362,7
34,2,6,4,6,8,1,5299,45352,7
66,4,3,4,3,8,3,4076,40123,7
0,0,6,0,6,1,1,4,43741,7
3,0,10,0,10,1,1,9,20584,7
3,0,10,0,10,2,1,8037,24230,7
74,4,19,4,19,8,3,5032,36545,7
30,2,20,4,20,8,1,2234,36575,7
65,4,9,4,9,8,3,2192,31598,7
5,0,5,0,5,1,1,2,42570,7
3,0,10,0,10,2,1,8037,15758,7
30,2,20,3,20,4,1,1,2915,7
3,0,10,0,10,1,1,4,23035,7
81,7,0,0,6,1,1,12,6208,7
61,4,2,4,2,8,3,7339,37847,7
61,4,2,4,2,8,3,3656,21618,7
68,4,13,4,13,8,3,1228,45208,7
68,4,13,4,13,8,3,5892,8552,7
82,7,10,0,10,1,1,1,13954,7
75,4,20,4,20,8,3,3756,43985,7
25,2,15,3,15,4,1,1,20538,7
5,0,5,0,5,1,3,11,17029,7
28,2,18,3,18,4,1,1,10817,7
30,2,20,4,20,8,1,2103,29091,7
1,0,6,0,6,1,1,9,16083,7
3,0,10,0,10,1,1,6,714,7
82,7,10,0,10,1,1,2,34290,7
80,4,0,4,0,8,3,164,6107,7
31,2,12,4,12,8,1,6593,24029,7
16,2,8,3,8,4,1,1,35009,7
32,2,4,4,4,8,1,7523,27411,7
18,2,5,3,5,4,1,0,17619,7
1,0,6,0,6,1,1,4,32887,7
34,2,6,4,6,8,1,983,26766,7
30,2,20,3,20,4,1,0,430,7
74,4,19,3,18,4,1,0,32478,4
23,2,13,3,13,4,1,0,27629,7
15,2,2,3,2,4,1,0,12174,7
70,4,15,4,15,8,3,4010,4668,7
21,2,3,3,3,4,1,0,6090,7
23,2,13,3,13,4,1,1,18675,7
68,4,13,4,13,8,3,5471,3994,7
1,0,6,0,6,1,3,2,20832,7
20,2,9,3,9,4,1,1,43697,7
81,7,0,0,6,1,1,10,41124,7
23,2,13,4,13,8,1,2096,43528,7
75,4,20,4,20,8,3,5461,5551,7
83,7,9,0,5,2,1,8037,29969,7
3,0,10,0,10,2,1,8037,2307,7
69,4,14,4,14,8,3,3476,28784,7
20,2,9,3,9,4,1,0,11994,7
81,7,0,0,6,1,3,11,39027,7
3,0,10,0,10,2,1,8037,9495,7
26,2,16,4,16,8,1,3395,26023,7
25,2,15,3,15,4,1,1,39234,7
3,0,10,0,10,1,1,6,41312,7
79,4,6,4,6,8,3,5580,6841,7
4,0,5,0,5,2,3,8037,14454,7
72,4,17,4,17,8,3,3994,2491,7
72,4,17,4,17,8,3,1733,44319,7
5,0,5,0,5,1,1,1,22591,7
24,2,14,3,14,4,1,0,9707,7
27,2,17,3,17,4,1,0,6834,7
82,7,10,0,10,2,1,8037,41274,7
2,0,7,0,7,1,1,13,42012,7
76,4,12,4,12,8,3,3151,17720,7
82,7,10,0,10,2,1,8037,38970,7
5,0,5,0,5,1,1,13,11670,7
1,0,6,0,6,1,3,12,41673,7
3,0,10,0,10,2,1,8037,26637,7
82,7,10,0,10,1,3,10,10608,7
21,2,3,3,3,4,1,0,2571,7
83,7,9,0,5,1,1,11,4417,7
18,2,5,3,5,4,1,0,1397,7
83,7,9,0,5,1,1,2,33686,7
18,2,5,3,5,4,1,1,4425,7
68,4,13,4,13,8,3,2500,26300,7
68,4,13,4,13,8,3,7675,32513,7
83,7,9,0,5,2,1,8037,23948,7
82,7,10,0,10,1,1,2,42618,7
15,2,2,3,2,4,1,0,239,7
81,7,0,0,6,2,3,8037,10615,7
22,2,11,4,11,8,1,7040,42616,7
31,2,12,4,12,8,1,4371,22534,7
83,7,9,0,5,1,1,2,8697,7
1,0,6,0,6,2,1,8037,27420,7
4,0,5,0,5,2,1,8037,29280,7
75,4,20,4,20,8,3,6543,5618,7
31,2,12,4,12,8,1,7049,30629,7
61,4,2,4,2,8,3,5060,30294,7
62,4,8,4,8,8,3,873,15180,7
82,7,10,0,10,2,1,8037,18383,7
67,4,11,4,11,8,3,2730,9480,7
18,2,5,3,5,4,1,1,35603,7
65,4,9,4,9,8,3,6125,45230,7
81,7,0,0,6,1,1,13,22125,7
5,0,5,0,5,1,1,7,26983,7
5,0,5,0,5,1,1,0,40129,7
16,2,8,3,8,4,1,1,33591,7
20,2,9,4,9,8,1,5635,30141,7
1,0,6,0,6,2,1,8037,26594,7
81,7,0,0,6,1,1,1,14376,7
5,0,5,0,5,1,3,11,12254,7
71,4,16,4,16,8,3,2508,27873,7
72,4,17,4,17,8,3,378,2063,7
13,6,5,7,9,2,1,8037,27256,0
35,2,0,4,0,8,1,324,20828,7
61,4,2,4,2,8,3,2697,8431,7
27,2,17,3,17,4,1,1,16822,7
65,4,9,4,9,8,3,2497,33099,7
79,4,6,4,6,8,3,3414,40617,7
72,4,17,4,17,8,3,3103,3261,7
83,7,9,0,5,2,1,8037,33632,7
1,0,6,0,6,2,1,8037,2175,7
21,2,3,3,3,4,1,1,384,7
5,0,5,0,5,1,1,6,19597,7
34,2,6,3,6,4,1,0,13520,7
16,2,8,3,8,4,1,0,23301,7
0,0,6,0,6,2,1,8037,15704,7
66,4,3,4,3,8,3,1499,24486,7
17,2,10,3,10,4,1,1,2700,7
0,0,6,0,6,1,1,7,42883,7
11,6,4,4,0,8,1,3035,39464,0
76,4,12,4,12,8,3,2072,19406,7
20,2,9,3,9,4,1,1,36790,7
3,0,10,0,10,2,1,8037,13850,7
62,4,8,4,8,8,3,508,20354,7
78,4,7,4,7,8,3,5603,22171,7
28,2,18,3,18,4,1,1,45255,7
2,0,7,0,7,2,1,8037,9505,7
64,4,1,4,1,8,3,347,10636,7
23,2,13,3,13,4,1,0,13803,7
78,4,7,4,7,8,3,5540,31691,7
83,7,9,0,5,1,1,9,28721,7
83,7,9,0,5,1,1,1,43436,7
61,4,2,4,2,8,3,5019,7816,7
77,4,4,4,4,8,3,21,22088,7
81,7,0,0,6,1,1,9,33639,7
20,2,9,3,9,4,1,0,6672,7
62,4,8,4,8,8,3,2772,10383,7
26,2,16,3,16,4,1,1,9506,7
1,0,6,0,6,2,1,8037,12852,7
1,0,6,0,6,1,1,4,35777,7
32,2,4,3,4,4,1,1,45902,7
1,0,6,0,6,1,1,12,19033,7
23,2,13,3,13,4,1,0,24945,7
81,7,0,0,6,1,1,6,22068,7
32,2,4,4,4,8,1,978,31704,7
83,7,9,0,5,1,3,2,12671,7
20,2,9,3,9,4,1,0,32123,7
83,7,9,0,5,2,1,8037,44370,7
83,7,9,0,5,2,1,8037,905,7
31,2,12,3,12,4,1,1,14528,7
3,0,10,0,10,2,1,8037,25436,7
67,4,11,4,11,8,3,4508,18478,7
33,2,7,3,7,4,1,0,23446,7
32,2,4,4,4,8,1,5289,21744,7
83,7,9,0,5,1,3,7,25618,7
65,4,9,4,9,8,3,2136,19546,7
1,0,6,0,6,2,1,8037,26740,7
27,2,17,3,17,4,1,1,19639,7
71,4,16,4,16,8,3,4013,15941,7
21,2,3,3,3,4,1,0,41455,7
83,7,9,0,5,1,1,7,35739,7
80,4,0,4,0,8,3,1225,19747,7
13,6,5,7,9,2,1,8037,27293,0
81,7,0,0,6,1,1,1,15398,7
0,0,6,0,6,1,1,2,13811,7
0,0,6,0,6,1,1,9,6415,7
72,4,17,4,17,8,3,987,42703,7
81,7,0,0,6,1,1,13,14482,7
15,2,2,3,2,4,1,1,36473,7
3,0,10,0,10,1,3,7,41313,7
23,2,13,4,13,8,1,2140,33801,7
16,2,8,4,8,8,1,1811,34515,7
0,0,6,0,6,2,1,8037,8190,7
15,2,2,4,2,8,1,967,41734,7
32,2,4,3,4,4,1,1,21659,7
81,7,0,0,6,1,1,7,14519,7
22,2,11,4,11,8,1,3937,27673,7
5,0,5,0,5,1,1,2,9013,7
73,4,18,4,18,8,3,6108,37560,7
21,2,3,3,3,4,1,1,45689,7
78,4,7,4,7,8,3,3603,31703,7
31,2,12,4,12,8,1,6728,35217,7
21,2,3,3,3,4,1,1,34131,7
18,2,5,3,5,4,1,1,39309,7
83,7,9,0,5,2,1,8037,2894,7
82,7,10,0,10,2,1,8037,18037,7
83,7,9,0,5,1,1,1,16893,7
71,4,16,4,16,8,3,5205,5518,7
33,2,7,3,7,4,1,1,28452,7
27,2,17,3,17,4,1,1,7500,7
15,2,2,4,2,8,1,2644,35892,7
70,4,15,4,15,8,3,6555,7013,7
3,0,10,0,10,1,1,11,19221,7
75,4,20,4,20,8,3,5158,18185,7
2,0,7,0,7,2,1,8037,2254,7
83,7,9,0,5,1,3,4,18712,7
81,7,0,0,6,1,3,1,28908,7
67,4,11,4,11,8,3,6068,26282,7
79,4,6,4,6,8,3,3090,41730,7
19,2,1,3,1,4,1,1,26079,7
29,2,19,4,19,8,1,5705,44200,7
74,4,19,4,19,8,3,2707,12335,7
35,2,0,3,0,4,1,1,9944,7
63,4,10,4,10,8,3,5843,25888,7
71,4,16,4,16,8,3,5142,17832,7
72,4,17,4,17,8,3,1299,11507,7
26,2,16,4,16,8,1,2113,45782,7
26,2,16,3,16,4,1,1,41360,7
31,2,12,3,12,4,1,0,25918,7
4,0,5,0,5,1,1,10,25596,7
81,7,0,0,6,1,3,6,17992,7
76,4,12,4,12,8,3,5514,11917,7
19,2,1,3,1,4,1,1,20141,7
33,2,7,3,7,4,1,1,27505,7
70,4,15,4,15,8,3,5350,37277,7
35,2,0,3,0,4,1,1,16398,7
76,4,12,4,12,8,3,5778,9181,7
67,4,11,4,11,8,3,3221,34298,7
17,2,10,3,10,4,1,0,18528,7
82,7,10,0,10,1,3,6,30309,7
27,2,17,4,17,8,1,1319,45273,7
0,0,6,0,6,2,1,8037,15739,7
67,4,11,4,11,8,3,3891,25785,7
1,0,6,0,6,1,1,4,37048,7
4,0,5,0,5,1,1,1,37729,7
1,0,6,0,6,1,1,11,17038,7
71,4,16,4,16,8,3,3947,2639,7
22,2,11,3,11,4,1,0,41449,7
18,2,5,3,5,4,1,1,30009,7
82,7,10,0,10,1,1,1,45516,7
0,0,6,0,6,2,1,8037,7760,7
2,0,7,0,7,1,1,13,17579,7
81,7,0,0,6,1,1,6,10486,7
83,7,9,0,5,2,1,8037,35277,7
4,0,5,0,5,1,3,1,34121,7
77,4,4,4,4,8,3,500,13076,7
34,2,6,3,6,4,1,0,7605,7
27,2,17,3,17,4,1,1,14778,7
65,4,9,4,9,8,3,4181,18958,7
82,7,10,0,10,1,1,2,26081,7
71,4,16,4,16,8,3,5820,18269,7
18,2,5,3,5,4,1,1,41043,7
5,0,5,0,5,2,1,8037,41189,7
68,4,13,4,13,8,3,1069,5996,7
13,6,5,7,9,2,1,8037,27231,0
4,0,5,0,5,2,1,8037,14861,7
17,2,10,3,10,4,1,0,2889,7
81,7,0,0,6,1,1,10,8864,7
28,2,18,4,18,8,1,747,37490,7
5,0,5,0,5,2,1,8037,6647,7
6,1,4,0,6,1,1,13,32530,4
83,7,9,0,5,1,1,6,7854,7
3,0,10,0,10,1,3,1,19314,7
81,7,0,0,6,1,3,7,34816,7
61,4,2,4,2,8,3,443,23707,7
80,4,0,4,0,8,3,2827,36977,7
62,4,8,4,8,8,3,7203,36022,7
4,0,5,0,5,2,1,8037,14048,7
32,2,4,4,4,8,1,2489,24232,7
4,0,5,0,5,2,1,8037,8691,7
34,2,6,4,6,8,1,7432,43347,7
30,2,20,3,20,4,1,1,15788,7
1,0,6,0,6,1,1,10,10145,7
27,2,17,4,17,8,1,983,33946,7
75,4,20,4,20,8,3,777,2340,7
29,2,19,3,19,4,1,0,5943,7
4,0,5,0,5,1,1,11,38633,7
34,2,6,4,6,8,1,2366,38958,7
63,4,10,4,10,8,3,7642,35152,7
5,0,5,0,5,1,3,10,33257,7
24,2,14,4,14,8,1,4719,38298,7
5,0,5,0,5,1,1,9,8087,7
3,0,10,0,10,2,1,8037,39822,7
11,6,2,4,3,8,3,0,18145,3
81,7,0,0,6,1,1,10,31016,7
5,0,5,0,5,1,1,1,16757,7
4,0,5,0,5,1,3,11,6152,7
0,0,6,0,6,1,1,6,28147,7
66,4,3,4,3,8,3,3928,38252,7
34,2,6,3,6,4,1,1,44157,7
82,7,10,0,10,1,1,13,24389,7
15,2,2,3,2,4,1,1,19908,7
66,4,3,4,3,8,3,3882,12329,7
61,4,2,4,2,8,3,7749,27982,7
1,0,6,0,6,1,1,6,4634,7
28,2,18,3,18,4,1,0,21495,7
18,2,5,3,5,4,1,0,17751,7
24,2,14,3,14,4,1,0,34780,7
75,4,20,4,20,8,3,731,36486,7
22,2,11,3,11,4,1,1,45159,7
15,2,2,4,2,8,1,6579,35453,7
78,4,7,4,7,8,3,2688,9360,7
4,0,5,0,5,1,1,0,37706,7
0,0,6,0,6,1,1,11,14103,7
30,2,20,4,20,8,1,5613,42882,7
81,7,0,0,6,1,1,9,12237,7
77,4,4,4,4,8,3,2606,5966,7
83,7,9,0,5,1,3,6,6427,7
64,4,1,4,1,8,3,7319,17034,7
68,4,13,4,13,8,3,712,44421,7
33,2,7,4,7,8,1,1599,31458,7
83,7,9,0,5,1,1,4,35527,7
33,2,7,3,7,4,1,0,20502,7
74,4,19,4,19,8,3,5641,16584,7
5,0,5,0,5,1,3,13,36728,7
20,2,9,3,9,4,1,1,38361,7
65,4,9,4,9,8,3,4844,44290,7
64,4,1,2,5,4,1,1,19857,5
11,6,4,4,0,8,1,3035,39384,0
22,2,11,4,11,8,1,2283,42533,7
76,4,12,4,12,8,3,2662,4024,7
3,0,10,0,10,2,1,8037,23767,7
19,2,1,3,1,4,1,1,37462,7
76,4,12,4,12,8,3,4802,14704,7
74,4,19,4,19,8,3,6350,39112,7
65,4,9,4,9,8,3,3081,23394,7
24,2,14,4,14,8,1,5075,39637,7
83,7,9,0,5,2,1,8037,6901,7
83,7,9,0,5,1,1,2,7862,7
67,4,11,4,11,8,3,3925,34804,7
81,7,0,0,6,2,1,8037,1402,7
68,4,13,4,13,8,3,4178,2520,7
5,0,5,0,5,1,1,6,38922,7
65,4,9,4,9,8,3,3806,4990,7
83,7,9,0,5,1,1,2,19128,7
18,2,5,3,5,4,1,0,25181,7
74,4,19,4,19,8,3,4892,30496,7
25,2,15,3,15,4,1,0,10830,7
3,0,10,0,10,1,1,10,36888,7
5,0,5,0,5,1,1,9,22442,7
4,0,5,0,5,1,1,11,1202,7
25,2,15,3,15,4,1,0,43852,7
